"dataset_id","x.start","x.end","y.start","y.end","RSS","r_squared","nb_points","leftmost","segment.squared_length","slope","loss","is_best","relative_segment_squared_length","linearity","relative_linearity","n","n_breakpoints","true_gamma"
954,-1.05376470834855,-0.966838114763313,-0.502070728947133,-0.518447699178592,0,1,2,2,0.00782443782629499,-0.1884,0.00379456,1,0.126333277918488,Inf,NA,31622,2,0.125
954,-0.966838114763313,-0.8,-0.518457701842885,-0.5434,5.54180854982368e-08,0.999801262992207,4,3,0.0284570747751347,-0.1495,0.01010025,0,0.459467582991407,3.70172125325347,0,31622,2,0.125
955,-2.2,-1.83166235963586,-0.07782,-0.119221150776929,2.69757991623325e-05,0.980085012604856,8,1,0.137386672594677,-0.1124,0.40653376,0,0.10476409490132,1.70081996413394,0.672514272454918,31622,1,0.375
955,-1.83166235963586,-0.8,-0.119505075127443,-0.61656,0.00132537122444358,0.99704230521563,21,2,1.31139082262949,-0.4818,0.07193124,0,1,2.52904664450516,1,31622,1,0.375
955,-2.2,-1.78561769944791,-0.0751,-0.131248801724808,0.000213277580827039,0.928139089894423,9,1,0.174865378945973,-0.1355,0.37761025,0,0.292309584139851,1.14350728683458,0.294212972196183,31622,2,0.375
955,-1.78561769944791,-1.09758124930793,-0.131085311333497,-0.48439202848038,0.000238884018907593,0.998409662011765,14,2,0.59821979310234,-0.5135,0.05593225,1,1,2.79851056698367,0.720028740624715,31622,2,0.375
955,-1.09758124930793,-0.8,-0.484565247770462,-0.60086,8.67700624162288e-07,0.999870181999958,6,3,0.102079069335796,-0.3908,0.12902464,0,0.170638067333778,3.88666508583478,1,31622,2,0.375
956,-1.35,-0.985631101593885,-0.455755,-0.501920539428055,6.05222712279945e-06,0.996419671530376,8,1,0.134895951156369,-0.1267,0.01520289,0,1,2.44607712810436,0.807240802156891,20000,1,0.125
956,-0.985631101593885,-0.8,-0.501949934842775,-0.54006,4.91875941007898e-07,0.999067111649784,4,2,0.0359112829452471,-0.2053,0.00199809,1,0.266214683520186,3.03017033030121,1,20000,1,0.125
956,-1.35,-1.13527730968418,-0.45497,-0.48455878672552,8.13234896958434e-07,0.998290074245246,5,1,0.0469813300363505,-0.1378,0.01258884,0,0.922840633803674,2.7670227463334,0,20000,2,0.125
956,-1.13527730968418,-1.02116419706472,-0.484599635578527,-0.495304586673358,0,1,2,2,0.0131363984496447,-0.09381,0.0243953161,0,0.258034463089658,Inf,NA,20000,2,0.125
956,-1.02116419706472,-0.8,-0.495224832192926,-0.5399,7.61831484064194e-07,0.999253722309448,5,3,0.0509094726818729,-0.202,0.002304,0,1,3.12709954111458,0,20000,2,0.125
957,-1.65,-1.41853970841122,-0.35635,-0.50008684107663,7.50873660595844e-05,0.992264290659148,5,1,0.0742341460650492,-0.621,0.016641,1,0.186466406456907,2.11149985666491,1,10000,1,0.375
957,-1.41853970841122,-0.8,-0.500306102725979,-0.62488,0.000364013323223088,0.980653709848052,13,2,0.398110026763481,-0.2014,0.30096196,0,1,1.71340230304852,0.81146219245064,10000,1,0.375
957,-1.65,-1.37868662817847,-0.359425,-0.515565845483293,0.000181848808459879,0.987707601054541,6,1,0.0979909093574073,-0.5755,0.03045025,0,0.521731126272502,1.91036335331316,0.588784159543915,10000,2,0.375
957,-1.37868662817847,-0.951358355324062,-0.515739828500657,-0.587915573785766,9.60778695554308e-05,0.971003715421666,8,2,0.187818790988188,-0.1689,0.33767721,0,1,1.53765764660108,0.473914275810481,10000,2,0.375
957,-0.951358355324062,-0.8,-0.587874175258568,-0.63198,6.61795600619745e-07,0.999430610134165,4,3,0.0248546755025271,-0.2914,0.21031396,0,0.132333273852722,3.24459026681861,1,10000,2,0.375
958,-3.05,-1.23240938817605,-0.419611,-0.508636588167137,0.000419499726151385,0.983709830151019,37,1,3.31156118753905,-0.04898,0.3317990404,0,1,1.78807438750913,0.665309548899685,3162,1,0.3125
958,-1.23240938817605,-0.8,-0.508194026955744,-0.7004,6.11151285316847e-05,0.997946865647626,9,2,0.22392101505668,-0.4445,0.03258025,0,0.0676179609482271,2.68758263047076,1,3162,1,0.3125
958,-3.05,-1.70871346079316,-0.4228025,-0.480410756858934,1.89968110752772e-05,0.997491211168743,27,1,1.80236829151578,-0.04295,0.3387822025,0,1,2.60053589240377,0.967611511891732,3162,2,0.3125
958,-1.70871346079316,-1.20662700935987,-0.480436292154891,-0.520005725392348,1.0779980139523e-05,0.991654220960546,10,2,0.253656544759607,-0.07881,0.2983235161,0,0.140735134963056,2.07853311773312,0.773383893082032,3162,2,0.3125
958,-1.20662700935987,-0.8,-0.520050980834857,-0.701,6.11151285316847e-05,0.997946865647626,9,3,0.198088072277781,-0.445,0.0324,1,0.109904325997208,2.68758263047076,1,3162,2,0.3125
959,-2.25,-1.68890533722035,-0.2954375,-0.31667493298621,5.01444787302915e-06,0.990301933485543,12,1,0.315278249159651,-0.03785,0.3447451225,0,0.346144476553847,2.0133148415896,0.84345503004027,20000,1,0.3125
959,-1.68890533722035,-0.8,-0.316775794214287,-0.66416,0.000762024550265731,0.99589782105892,18,2,0.910828484968198,-0.3908,0.05484964,0,1,2.38698539920199,1,20000,1,0.3125
959,-2.25,-1.72300090270648,-0.295805,-0.314682107665054,3.06290333900117e-07,0.999134522323126,11,1,0.278084393741986,-0.03582,0.3471330724,0,1,3.06274412933184,0.917459489321209,20000,2,0.3125
959,-1.72300090270648,-1.22963576633504,-0.314763286941394,-0.485862316235007,6.32519530470418e-05,0.997458097362794,10,2,0.272684035612021,-0.3468,0.07739524,0,0.980580146705478,2.59484108829571,0.777296920411316,20000,2,0.3125
959,-1.22963576633504,-0.8,-0.48577213368822,-0.67348,1.31467784517483e-05,0.999541106545562,9,3,0.21982113478962,-0.4369,0.03538161,1,0.790483535705265,3.33828813694852,1,20000,2,0.3125
960,-1.3,-1.02975700669173,-0.467202,-0.492458910154591,1.83043518575669e-06,0.995232455337471,6,1,0.0736691869427719,-0.09346,0.0245047716,0,1,2.32170522977669,0.855649213612989,20000,1,0.125
960,-1.02975700669173,-0.8,-0.492576389215271,-0.52982,1.2740966543912e-06,0.998065291240166,5,2,0.0541753686682269,-0.1621,0.00772641,0,0.735387085380916,2.71338440197153,1,20000,1,0.125
960,-1.3,-1.1255124337639,-0.467762,-0.482464322331054,1.68917121794274e-08,0.999809697033166,4,1,0.0306620690529233,-0.08426,0.0274697476,0,1,3.72055444098526,1,20000,2,0.125
960,-1.1255124337639,-0.969944064736209,-0.482387483080804,-0.501366824102183,1.29737403630882e-07,0.998258715574936,3,2,0.0245617328275418,-0.122,0.016384,0,0.801046165056501,2.75913028451349,0.741591160209668,20000,2,0.125
960,-0.969944064736209,-0.8,-0.501458413904896,-0.53006,3.2568174822721e-07,0.999081042955935,4,3,0.0296990358662204,-0.1683,0.00667489,1,0.968592035161074,3.03670478889866,0.816196842988405,20000,2,0.125
961,-2.1,-1.73487847989534,0.01024,-0.349185624391024,0.000764524946862194,0.99254253672033,8,1,0.262500503912412,-0.9844,0.12916836,0,0.266578479153875,2.12740887641392,0.902246998957016,20000,1,0.3125
961,-1.73487847989534,-0.8,-0.349356749005247,-0.68208,0.000795079403700166,0.995613690736575,19,2,0.984702533923945,-0.3559,0.07241481,0,1,2.35790075098412,1,20000,1,0.3125
961,-2.1,-1.72871946068916,0.01024,-0.355248562897593,0.000764524946862194,0.99254253672033,8,1,0.271431128479897,-0.9844,0.12916836,0,0.425757462345349,2.12740887641392,0.599914512089794,20000,2,0.3125
961,-1.72871946068916,-0.973390831948958,-0.355467840821826,-0.614318961891092,0.000450473323250114,0.994550951277005,15,2,0.637525240273366,-0.3427,0.07969329,0,1,2.26367930880844,0.638341826588936,20000,2,0.3125
961,-0.973390831948958,-0.8,-0.614434895469869,-0.69416,7.51580763840406e-07,0.999715676157909,4,3,0.0364204728962923,-0.4598,0.02729104,1,0.0571278917218641,3.54618672084314,1,20000,2,0.3125
962,-1.35,-1.27204223255867,-0.44447,-0.461449201748721,0,1,2,1,0.00636570679645957,-0.2178,0.00103684,1,0.0280577393141005,Inf,NA,31622,1,0.125
962,-1.27204223255867,-0.8,-0.461501502827835,-0.52518,1.15737684109348e-05,0.996927806547632,10,2,0.226878820321083,-0.1349,0.01324801,0,1,2.51255144077241,0,31622,1,0.125
962,-1.35,-1.23863590705199,-0.444795,-0.467101227817486,5.0864790858778e-07,0.997470823263375,3,1,0.0128995289975775,-0.2003,0.00247009,0,0.0977978025230641,2.5970208214823,0,31622,2,0.125
962,-1.23863590705199,-0.878367474381986,-0.467097785441576,-0.512995983763735,1.33144140125511e-06,0.998828681259825,7,2,0.131899988187724,-0.1274,0.01503076,0,1,2.93132490828977,0,31622,2,0.125
962,-0.878367474381986,-0.8,-0.51305067024958,-0.52758,0,1,2,3,0.00635256246400777,-0.1854,0.00417316,0,0.0481619638583031,Inf,NA,31622,2,0.125
963,-1.6,-0.95835023404354,-0.3613,-0.505029547574247,7.93332501838757e-05,0.996535825898852,13,1,0.432372604997877,-0.224,0.000676,1,1,2.46040028949882,0.752539873939135,31622,1,0.125
963,-0.95835023404354,-0.8,-0.505059513644506,-0.53304,2.0996964899566e-07,0.999462302139945,4,2,0.025857704238334,-0.1767,0.00537289,0,0.0598042150206555,3.26946169193662,1,31622,1,0.125
963,-1.6,-1.49382205101963,-0.35614,-0.387791646591048,4.92477718796003e-07,0.998893337854523,3,1,0.012275583581602,-0.2981,0.00231361,0,0.0345881102610552,2.95598494529149,0.843119247966806,31622,2,0.125
963,-1.49382205101963,-0.911534185254399,-0.387835672569555,-0.513726309147999,2.67864168185161e-05,0.997920828205959,11,2,0.354907610995557,-0.2162,0.00114244,0,1,2.68210962508814,0.765003304117254,31622,2,0.125
963,-0.911534185254399,-0.8,-0.513742659880667,-0.53296,4.62920584157618e-08,0.999688118589892,3,3,0.0128091806416247,-0.1723,0.00603729,0,0.0360915918531401,3.50601051087362,1,31622,2,0.125
964,-3.5,-1.22293985101338,-0.44703,-0.556374428354337,0.00108740517575183,0.977249839085799,46,1,5.1969591261151,-0.04802,0.3329059204,0,1,1.64301552718697,0.970581095164409,3162,1,0.3125
964,-1.22293985101338,-0.8,-0.556381852982639,-0.6784,0.000258047973761405,0.979714595586246,9,2,0.193766545776772,-0.2885,0.11323225,0,0.0372846006817873,1.69281632969439,1,3162,1,0.3125
964,-3.5,-2.11947481640037,-0.4532,-0.505383851940066,0.000109233031104351,0.983485178325479,28,1,1.9085729369561,-0.0378,0.34480384,0,1,1.7821261114179,0.661626639757943,3162,2,0.3125
964,-2.11947481640037,-1.13057577873175,-0.505403047311582,-0.574408422160099,0.000138517150529416,0.983175596546036,20,2,0.982683048459912,-0.06978,0.3082692484,0,0.514878435836542,1.77406032569207,0.658632161043673,3162,2,0.3125
964,-1.13057577873175,-0.8,-0.574310317309607,-0.68264,1.53447470820166e-05,0.997974895368079,7,3,0.121015665635902,-0.3277,0.08838729,1,0.0634063615241786,2.69355253299639,1,3162,2,0.3125
965,-2.9,-1.37146939595171,-0.389494,-0.460020402070788,0.000321490266035984,0.976219949320928,31,1,2.34137978090127,-0.04614,0.3350788996,0,1,1.6237872241657,0.714263345178279,31622,1,0.3125
965,-1.37146939595171,-0.8,-0.460135409028548,-0.68438,0.000294962839693826,0.994671233486549,12,2,0.37686290708937,-0.3924,0.05410276,0,0.160957615745834,2.27337330849647,1,31622,1,0.3125
965,-2.9,-1.78537011618167,-0.392674,-0.436077687675886,2.7311649507943e-05,0.992928950611796,23,1,1.24428365800473,-0.03894,0.3434663236,0,1,2.15051612938741,0.947788573303639,31622,2,0.3125
965,-1.78537011618167,-1.33036976030485,-0.436039159897585,-0.473644939310804,1.49320553791868e-05,0.985630425680318,9,2,0.208439518493307,-0.08265,0.2941435225,0,0.167517685499101,1.84255609709551,0.812062551233009,31622,2,0.3125
965,-1.33036976030485,-0.8,-0.473650317734242,-0.68548,0.000237402760075853,0.994617091064849,11,3,0.326163896934637,-0.3994,0.05089536,1,0.262129856674046,2.26898296725768,1,31622,2,0.3125
966,-3,-1.43746952318782,-0.15401,-0.306716103498854,0.0126156857497716,0.837738839103585,32,1,2.4648206450127,-0.09773,0.0231861529,0,1,0.78978542119002,0.332865305186088,20000,1,0.125
966,-1.43746952318782,-0.8,-0.306804206594259,-0.52552,0.000228081488231517,0.995760523009305,13,2,0.45420399127841,-0.3431,0.00866761,1,0.18427466201139,2.37268771747927,1,20000,1,0.125
966,-3,-2.68610333036615,-0.0957000000000001,-0.212500950770755,7.56614895370628e-05,0.992254602883819,7,1,0.112173581308174,-0.3721,0.01490841,0,0.0795318812193355,2.11095631051358,0.826020812390428,20000,2,0.125
966,-2.68610333036615,-1.50064506422813,-0.212701108145617,-0.284196096176402,0.00055587636974433,0.943043173384367,23,2,1.4104228340685,-0.06031,0.0359822961,0,1,1.24445421567934,0.486957061640017,20000,2,0.125
966,-1.50064506422813,-0.8,-0.284177581854142,-0.52576,0.000232149137817586,0.997217551005613,15,3,0.549265570784434,-0.3448,0.00898704,0,0.389433266051164,2.55557278805684,1,20000,2,0.125
967,-3.2,-1.3396254300779,-0.421744,-0.504679498327127,0.000873373254084264,0.963108478214689,38,1,3.46787183729561,-0.04458,0.3368873764,0,1,1.43307342963815,0.539503250955156,10000,1,0.3125
967,-1.3396254300779,-0.8,-0.504463115269068,-0.70488,8.44574785651948e-05,0.997793434693348,11,2,0.331362532472009,-0.3714,0.06431296,0,0.0955521276502592,2.65628321442176,1,10000,1,0.3125
967,-3.2,-1.97374182938112,-0.427316,-0.468849364238862,2.62043495632069e-05,0.993007967114416,25,1,1.50543412135457,-0.03387,0.3494346769,0,1,2.15539653775437,0.811433256082058,10000,2,0.3125
967,-1.97374182938112,-1.30197877229914,-0.468877327828261,-0.51844000617977,1.3473836098091e-05,0.994614090246334,13,2,0.453722063945502,-0.07378,0.3038434884,0,0.301389517820447,2.26874092790434,0.854103551754819,10000,2,0.3125
967,-1.30197877229914,-0.8,-0.518273303073031,-0.70516,8.44574785651948e-05,0.997793434693348,11,3,0.286909325327221,-0.3723,0.06385729,1,0.190582451438701,2.65628321442176,1,10000,2,0.3125
968,-1.9,-1.63192680616045,-0.19352,-0.367553117440638,0.000210246016614954,0.988726943838054,6,1,0.102150763221445,-0.6492,0.15936064,0,0.142129297589802,1.94795832935421,0.769472022501197,20000,1,0.125
968,-1.63192680616045,-0.8,-0.367179153311936,-0.53032,0.000115688301985237,0.997059317476431,17,2,0.71871714666642,-0.1961,0.00290521,0,1,2.53155185944552,1,20000,1,0.125
968,-1.9,-1.76711781940592,-0.18631,-0.287978156372528,4.03711329997961e-06,0.998719898427344,3,1,0.0279940879396255,-0.7651,0.26532801,0,0.0404356551399031,2.89275556887266,1,20000,2,0.125
968,-1.76711781940592,-1.61630055667519,-0.288350883851257,-0.369400080842753,3.09264818127436e-06,0.997615353111545,3,2,0.0293148190705577,-0.5374,0.08259876,0,0.0423433661058074,2.62257592092111,0.906601286725087,20000,2,0.125
968,-1.61630055667519,-0.8,-0.369442270112318,-0.53058,0.000115688301985237,0.997059317476431,17,3,0.692311966821579,-0.1974,0.00276676,1,1,2.53155185944552,0.875135074213025,20000,2,0.125
969,-3,-1.43002439592158,-0.41277,-0.482335619016715,0.000422361890251756,0.969421501606098,32,1,2.46966277275058,-0.04431,0.3372008761,0,1,1.5145838451256,0.675230479456025,20000,1,0.3125
969,-1.43002439592158,-0.8,-0.482188166236797,-0.71032,0.000342839608534763,0.994286029719908,13,2,0.448974873032511,-0.3621,0.06911641,0,0.181796024131856,2.24306202283073,1,20000,1,0.3125
969,-3,-1.86396058262317,-0.41642,-0.457385581390608,4.34436339921889e-05,0.986737173738754,23,1,1.29226373669255,-0.03606,0.3468503236,0,1,1.87736391945508,0.760340075431556,20000,2,0.3125
969,-1.86396058262317,-1.372482391528,-0.457336405849807,-0.499303728587424,9.06139539805736e-05,0.941869901183887,10,2,0.243312068499948,-0.08539,0.2911789521,0,0.18828360000466,1.23559893878013,0.500422630146169,20000,2,0.3125
969,-1.372482391528,-0.8,-0.499573798590738,-0.71248,0.000168831767664996,0.996604613920522,12,3,0.373065139208137,-0.3719,0.06405961,1,0.288691177052579,2.46911083621302,1,20000,2,0.3125
970,-1.95,-1.07678616386089,-0.0112450000000003,-0.453877093538912,0.00916429391044598,0.97140183553553,18,1,0.958425573855412,-0.5069,0.06599761,0,1,1.54366184059592,0.700700078466914,5000,1,0.125
970,-1.07678616386089,-0.8,-0.453847725687074,-0.53478,2.35911217179789e-05,0.993734264265164,6,2,0.0831606135302927,-0.2924,0.00179776,1,0.0867679408801317,2.20302792597562,1,5000,1,0.125
970,-1.95,-1.71870451121304,-0.060454,-0.0790224018398172,1.04962922333971e-07,0.999483686687486,5,1,0.0538423886800835,-0.08028,0.0288048784,0,0.117266196232395,3.28708667705034,1,5000,2,0.125
970,-1.71870451121304,-1.43097161036169,-0.0790037126816576,-0.300155220276003,0.000186564244254179,0.992905804685752,6,2,0.131698211543583,-0.7686,0.26894596,0,0.286832525393475,2.14909685889586,0.653799875099232,5000,2,0.125
970,-1.43097161036169,-0.8,-0.300274614543398,-0.5473,0.000777471502851379,0.988948943313557,13,3,0.45914671414241,-0.3915,0.02002225,0,1,1.95659619336799,0.595237176746353,5000,2,0.125
971,-2.55,-1.53652636118321,-0.340524,-0.396792056427108,0.000529154074661667,0.91830016409797,21,1,1.03029491075062,-0.05552,0.3243074704,0,1,1.08777881576764,0.548242206427598,31622,1,0.3125
971,-1.53652636118321,-0.8,-0.396917225100768,-0.67282,0.00103048011828757,0.989627603551859,15,2,0.618593421914882,-0.3746,0.06270016,0,0.600404229371769,1.98412089221608,1,31622,1,0.3125
971,-2.55,-1.63324898598981,-0.3433485,-0.386004924681894,4.03948751022408e-05,0.987082944859206,19,1,0.84225199225536,-0.04653,0.3346275409,0,1,1.8888364864864,0.615541615918633,31622,2,0.3125
971,-1.63324898598981,-1.11966528275259,-0.385954874031606,-0.537410708116263,8.76283665067815e-05,0.995141089452506,10,2,0.286707089909137,-0.2949,0.10896601,0,0.34040535676431,2.31346109622145,0.753919988162667,31622,2,0.3125
971,-1.11966528275259,-0.8,-0.537676145595919,-0.6868,1.30221204667215e-05,0.999146067421541,7,3,0.12442381694962,-0.4665,0.02512225,1,0.147727542462014,3.06857641731909,1,31622,2,0.3125
972,-1.3,-1.06505149129123,-0.47562,-0.510063451376706,5.52669061148304e-07,0.99897178152764,5,1,0.0563871530872141,-0.1466,0.01069156,1,0.79545738754832,2.98791459812337,1,20000,1,0.125
972,-1.06505149129123,-0.8,-0.51010945781242,-0.535292,1.29083146930881e-06,0.996742012110208,6,2,0.0708864534667344,-0.09501,0.0240219001,0,1,2.48705053433269,0.83237002017887,20000,1,0.125
972,-1.3,-1.02541018505601,-0.47588,-0.515256179462968,8.14041663430367e-07,0.999108902003548,6,1,0.0769500499800721,-0.1434,0.01136356,0,1,3.05007453280006,0,20000,2,0.125
972,-1.02541018505601,-0.908216442750692,-0.515227449417028,-0.523956039343928,0,1,2,2,0.0138105615176383,-0.07448,0.0308072704,0,0.179474367088973,Inf,NA,20000,2,0.125
972,-0.908216442750692,-0.8,-0.523950299518799,-0.5358,1.39560891656894e-08,0.999765473690467,3,3,0.0118512138831079,-0.1095,0.01974025,0,0.154011776290946,3.62980843037199,0,20000,2,0.125
973,-1.15,-0.97294303548668,-0.490613,-0.500418414694748,4.55409264950676e-07,0.988259485201896,4,1,0.0314453148400071,-0.05538,0.0378769444,0,1,1.93031285972604,0.639987645001933,31622,1,0.125
973,-0.97294303548668,-0.8,-0.500439826339237,-0.52754,2.96148725101881e-07,0.999036552774452,4,2,0.0306437129357904,-0.1567,0.00870489,0,0.974508065564134,3.01617206957207,1,31622,1,0.125
973,-1.15,-1.01917543589232,-0.490759,-0.497213883993073,1.51864750247847e-07,0.987678707674451,3,1,0.0171567321013272,-0.04934,0.0402644356,0,0.93472762089022,1.90934373856606,0,31622,2,0.125
973,-1.01917543589232,-0.933721531988485,-0.497247940626161,-0.505947148043572,0,1,2,2,0.0073780459020978,-0.1018,0.02196324,0,0.401968349925637,Inf,NA,31622,2,0.125
973,-0.933721531988485,-0.8,-0.505883506745474,-0.52764,1.45014537290998e-09,0.999989041816644,3,3,0.0183547931160817,-0.1627,0.00762129,1,1,4.96026143707726,0,31622,2,0.125
974,-3.6,-1.68104914767076,-0.498656,-0.573571841274934,0.00047177101277632,0.975555113984941,39,1,3.68798475692905,-0.03904,0.3433491216,0,1,1.61181198348283,1,5000,1,0.3125
974,-1.68104914767076,-0.8,-0.573513525746311,-0.69316,0.000617311814223557,0.973120434747392,18,2,0.790562879412711,-0.1358,0.23931664,0,0.214361753509796,1.57057775979678,0.974417472938161,5000,1,0.3125
974,-3.6,-2.06062456710576,-0.50148,-0.553741795946759,6.83743621558044e-05,0.990525960585979,31,1,2.3724080187139,-0.03395,0.3493401025,0,1,2.0234648128468,0.901503741743296,5000,2,0.3125
974,-2.06062456710576,-1.22505667636883,-0.553759649062247,-0.624331713113888,4.16689109748912e-05,0.994305494695444,17,2,0.703154116255073,-0.08446,0.2921834916,0,0.296388357613231,2.24454399815789,1,5000,2,0.3125
974,-1.22505667636883,-0.8,-0.624334582883409,-0.70246,3.8344047653669e-05,0.992483800610094,9,3,0.186776758925359,-0.1838,0.19465744,1,0.0787287673334591,2.12400170744496,0.9462954208909,5000,2,0.3125
975,-1.85,-1.56470565244776,-0.143065,-0.358490761836698,0.000111869845905702,0.995530480328585,6,1,0.127801123608181,-0.7551,2.60099999999999e-05,1,0.199858151725691,2.34973914694919,1,10000,1,0.375
975,-1.56470565244776,-0.8,-0.358013011481476,-0.59186,0.00103834273752364,0.987103516191342,16,2,0.639459148924734,-0.3058,0.19731364,0,1,1.88952868277464,0.804144019657641,10000,1,0.375
975,-1.85,-1.52191539649469,-0.14431,-0.38295874058976,0.000199234579946813,0.99464834665279,7,1,0.164592728442312,-0.7274,0.000510759999999998,0,0.832651983125897,2.27151202570913,0.716805273448029,10000,2,0.375
975,-1.52191539649469,-1.09044420841698,-0.383451832431419,-0.490715569787538,0.000185122906981704,0.980411113598533,9,2,0.197672895492792,-0.2486,0.25140196,0,1,1.70799025228726,0.538978621279863,10000,2,0.375
975,-1.09044420841698,-0.8,-0.490708158504951,-0.60372,4.4907204200291e-06,0.999322262955829,6,3,0.0971295145210708,-0.3891,0.13024881,0,0.491364859501501,3.16893877577454,1,10000,2,0.375
976,-1.4,-1.0265695807232,-0.42816,-0.480851032159956,8.84610855150452e-06,0.995789968217465,8,1,0.142226622911327,-0.1411,0.01185921,0,1,2.37571462555924,0.790864258536168,31622,1,0.125
976,-1.0265695807232,-0.8,-0.480836585416793,-0.5351,1.42335091478399e-06,0.999009048020267,5,2,0.0542782930713162,-0.2395,0.00011025,0,0.381632439554981,3.00394739036067,1,31622,1,0.125
976,-1.4,-1.18174704215371,-0.42912,-0.45731828215374,2.87561919226089e-06,0.99315756354068,5,1,0.048429496725075,-0.1292,0.01459264,0,1,2.16478922687289,0.626588898146627,31622,2,0.125
976,-1.18174704215371,-0.982661497166652,-0.457257292185622,-0.490385126871469,3.76570587599444e-07,0.998913058049698,4,2,0.0407325076537679,-0.1664,0.00698896,0,0.841068159039492,2.96379364941573,0.857857279622547,31622,2,0.125
976,-0.982661497166652,-0.8,-0.490372207098137,-0.53538,2.66313044726001e-07,0.999649150905524,4,3,0.0353909239690598,-0.2464,1.29599999999999e-05,1,0.730772078222645,3.45487964002566,1,31622,2,0.125
977,-1.75,-1.32482702044537,-0.0277500000000002,-0.469504725757262,0.000731777871191035,0.995505939515846,9,1,0.375919300272237,-1.039,1000000.083521,0,1,2.34736108684401,1,3162,1,0.375
977,-1.32482702044537,-0.8,-0.469124038812867,-0.63308,0.000751502427536612,0.972815833265709,11,2,0.30232495859836,-0.3124,0.19149376,0,0.804228350019324,1.56568397471839,0.666997499231541,3162,1,0.375
977,-1.75,-1.42747954860925,-0.0202500000000001,-0.376635098786782,0.00010733234857748,0.998745665884644,7,1,0.231029780202559,-1.105,1000000.126025,0,1,2.90158676563613,1,3162,2,0.375
977,-1.42747954860925,-1.18181872361586,-0.376386337831008,-0.52759057561444,7.40569202239423e-05,0.992240138391572,5,2,0.0832119624601017,-0.6155,0.01809025,1,0.360178511995917,2.11014602400365,0.72723864369468,3162,2,0.375
977,-1.18181872361586,-0.8,-0.527654406754341,-0.6254,3.98766618605859e-05,0.994236331123415,8,3,0.155339738702588,-0.256,0.244036,0,0.672379719040512,2.23930097740745,0.771750479402436,3162,2,0.375
978,-2.45,-1.2336278768377,-0.3557965,-0.394027075830991,0.000650758829639274,0.831530953088328,25,1,1.48102271893474,-0.03143,0.0477728449,0,1,0.773479881085298,0.432092426892937,10000,1,0.125
978,-1.2336278768377,-0.8,-0.393940639996456,-0.50096,0.000150585701878809,0.983784874964055,9,2,0.199486278986337,-0.2468,1.02400000000001e-05,1,0.13469494858919,1.79007969810345,1,10000,1,0.125
978,-2.45,-2.16665088164742,-0.345722,-0.371348094263808,1.18815771283753e-06,0.996675961325801,6,1,0.080943419578404,-0.09044,0.0254593936,0,0.103954416226188,2.47833393197167,1,10000,2,0.125
978,-2.16665088164742,-1.28437563200976,-0.37135194022105,-0.386641770297271,0.000114525744805307,0.760449677576664,18,2,0.778643395026954,-0.01733,0.0541353289,0,1,0.620603240265734,0.250411468874174,10000,2,0.125
978,-1.28437563200976,-0.8,-0.386539540684133,-0.49906,0.000265833617757467,0.976676381784311,10,3,0.247280606649505,-0.2323,0.00031329,0,0.317578763563447,1.63220407615926,0.658589246228307,10000,2,0.125
979,-1.55,-1.27555536046042,-0.37875,-0.421288919128635,3.50002350758702e-06,0.99667950154975,6,1,0.0771294198126415,-0.155,0.009025,0,0.326181781006987,2.47879671811994,0.944660026831492,31622,1,0.125
979,-1.27555536046042,-0.8,-0.4213689305417,-0.5229,2.24032940553339e-05,0.997623210740218,10,2,0.236461458927988,-0.2135,0.00133225,0,1,2.62400932368668,1,31622,1,0.125
979,-1.55,-1.21372027615644,-0.37846,-0.431861220146358,5.19083597216141e-06,0.997066827024007,7,1,0.115935742981424,-0.1588,0.00831744,0,1,2.5326623249144,0.706485389038671,31622,2,0.125
979,-1.21372027615644,-1.00727056694286,-0.431978109943381,-0.481360880387268,1.85806312591242e-07,0.999739909631614,4,2,0.0450601404510842,-0.2392,0.00011664,1,0.388664783545694,3.5848757302124,1,31622,2,0.125
979,-1.00727056694286,-0.8,-0.48131059465722,-0.52092,4.52065525697238e-07,0.999504639470894,5,3,0.0445299929124225,-0.1911,0.00346921,0,0.384092013103823,3.30507860145338,0.92195067561172,31622,2,0.125
980,-1.15,-0.852516137788973,-0.5399791,-0.541872882266835,9.3110139432775e-10,0.999475155611566,6,1,0.0885002346872633,-0.006366,0.059357525956,0,1,3.27996944185489,0,3162,1,0.125
980,-0.852516137788973,-0.8,-0.541891280506509,-0.546592,0,1,2,2,0.0027800414920269,-0.08951,0.0257570401,0,0.0314128149134388,Inf,NA,3162,1,0.125
980,-1.15,-0.966280040129733,-0.53994225,-0.541133673939759,3.59177636192813e-10,0.99932098379987,4,1,0.0337544431457365,-0.006485,0.059299555225,0,1,3.16811986409492,0,3162,2,0.125
980,-0.966280040129733,-0.852807028688855,-0.541206184879382,-0.541886569055982,0,1,2,2,0.0128765872480895,-0.005996,0.059537952016,0,0.381478289909691,Inf,NA,3162,2,0.125
980,-0.852807028688855,-0.8,-0.541905546370052,-0.546636,0,1,2,3,0.00281095947049065,-0.08958,0.0257345764,1,0.0832767247367759,Inf,NA,3162,2,0.125
981,-1.3,-1.06113271454128,-0.48245,-0.495946001628418,2.71286491864236e-07,0.996614503149348,5,1,0.057239722122371,-0.0565,0.03744225,0,0.825100294255406,2.47037758586752,0.83859810264331,31622,1,0.125
