"dataset_id","x.start","x.end","y.start","y.end","avg_log_p_value","RSS","r_squared","nb_points","leftmost","segment.squared_length","slope","loss","is_best","relative_segment_squared_length","linearity","relative_linearity","n","n_breakpoints","true_gamma"
3,-1.92519126332432,-1.2155360729398,-0.453546637174835,-0.511475790365924,-4.42188740968784,4.2628340621181e-05,0.988898925011727,14,2,0.506966276029131,-0.08163,0.2952509569,0,0.482030644078821,1.95463496365751,0.699303389493754,31622,2,0.3125
3,-1.2155360729398,-0.8,-0.511052640419685,-0.70008,-8.96528227690506,4.98789228734206e-05,0.998397187374619,9,3,0.208401570584137,-0.4549,0.02893401,1,0.198151135579553,2.79511724528108,1,31622,2,0.3125
4,-1.55,-1.33051533197284,-0.39213,-0.477158360393723,-0.413065390847356,1.5608412464898e-05,0.995858219230629,5,1,0.055403341570238,-0.3874,0.01887876,0,0.191878431855522,2.38281289268844,0.860984588503983,10000,1,0.125
4,-1.33051533197284,-0.8,-0.477087031552373,-0.5625,-0.284200792930246,1.21884639042298e-05,0.998292126053794,11,2,0.288741892637286,-0.161,0.007921,0,1,2.76754418662561,1,10000,1,0.125
4,-1.55,-1.38740152233524,-0.390965,-0.457581596299252,-0.465880283207159,2.33877963588168e-06,0.998890833312905,4,1,0.0308760358413947,-0.4097,0.02550409,0,0.133448624505516,2.95500318257413,0,10000,2,0.125
4,-1.38740152233524,-1.27507171117578,-0.457659383736137,-0.486898833580944,-0.123856208383468,0,1,2,2,0.0134729319023466,-0.2603,0.00010609,1,0.0582310578877542,Inf,NA,10000,2,0.125
4,-1.27507171117578,-0.8,-0.486773626607521,-0.56212,-0.308030212687391,5.88940265471509e-06,0.998860262825614,10,3,0.231370206742884,-0.1586,0.00835396,0,1,2.94319528627195,0,10000,2,0.125
5,-1.5,-1.29717180317682,-0.38135,-0.418041620805313,-0.367418177481962,2.80714974357954e-06,0.996579775140898,5,1,0.0424855524638631,-0.1809,0.00477481,0,0.162783988911155,2.46594534076933,0.851025849040055,31622,1,0.125
5,-1.29717180317682,-0.8,-0.418048585729,-0.53558,-0.483649441764138,1.46040562797261e-05,0.998734142230211,10,2,0.260993435214633,-0.2364,0.00018496,0,1,2.89761508836762,1,31622,1,0.125
5,-1.5,-1.27463050285325,-0.38135,-0.422119342033847,-0.367418177481962,2.80714974357954e-06,0.996579775140898,5,1,0.0524535494940529,-0.1809,0.00477481,0,0.369529720699419,2.46594534076933,0.591234325529694,31622,2,0.125
5,-1.27463050285325,-0.908677960836097,-0.422170452901525,-0.511755635187323,-0.430430363137165,2.83068806559772e-07,0.999932522753781,7,2,0.141946767893994,-0.2448,2.70400000000001e-05,1,1,4.1708426495029,1,31622,2,0.125
5,-0.908677960836097,-0.8,-0.511717384083958,-0.53304,-0.607827291893743,1.17177683775923e-07,0.999391562115175,3,3,0.0122655531209953,-0.1962,0.00289444,0,0.0864095273388343,3.21578375211738,0.77101536124856,31622,2,0.125
6,-2.5,-1.68423562402027,0.7985,-0.373753408282866,-1.63152219626918,0.00795077800314524,0.996241145494895,17,1,2.03964957034839,-1.437,1000000.471969,0,1,2.42494448430289,1,10000,1,0.375
6,-1.68423562402027,-0.8,-0.373096878014826,-0.66852,-0.699017650639996,0.00364754363753901,0.973725980694432,18,2,0.869147459789991,-0.3341,0.17297281,0,0.426125875947178,1.58047348531414,0.651756564137794,10000,1,0.375
6,-2.5,-1.87016285960499,0.816,-0.137573430558044,-1.92896523991608,0.00184376640691182,0.998236204764448,13,1,1.3059971108872,-1.514,1000000.583696,0,1,2.75355183486829,1,10000,2,0.375
6,-1.87016285960499,-1.53292974861051,-0.136777765187537,-0.443727342814715,-0.826507624244535,0.000582150982878352,0.990060635687666,7,2,0.20794421435652,-0.9102,0.02566404,1,0.159222568429158,2.00264139070065,0.727293877435375,10000,2,0.375
6,-1.53292974861051,-0.8,-0.443624634481148,-0.65786,-0.630406237298347,0.000262234874840064,0.995633095973566,15,3,0.583082808237259,-0.2923,0.20948929,0,0.446465618780086,2.35982635267407,0.857011777585421,10000,2,0.375
7,-2.15,-1.22756949844567,0.0918999999999999,-0.467092883941926,-0.641248330939922,0.0017575342964222,0.996652663602827,19,1,1.16335107449549,-0.606,0.020736,0,1,2.47530064016852,1,31622,1,0.375
7,-1.22756949844567,-0.8,-0.466960785186294,-0.62824,-0.484988819555338,8.99947607647427e-05,0.995801754219212,9,2,0.208826661132005,-0.3772,0.13897984,0,0.179504421073034,2.37693213980898,0.960259978621085,31622,1,0.375
7,-2.15,-1.7589338762114,0.0790549999999999,-0.131221254761128,-0.864945606991068,0.00042695140012511,0.986253460019765,8,1,0.197148816491404,-0.5377,0.04507129,0,0.639930851734429,1.86180660049457,0.727512734866978,31622,2,0.375
7,-1.7589338762114,-1.31637543830826,-0.130921450039328,-0.42708155668411,-0.506140144313234,0.000187481773127975,0.997240308937441,9,2,0.283568779727117,-0.6692,0.00652864,1,0.920443824951792,2.5591395329114,1,31622,2,0.375
7,-1.31637543830826,-0.8,-0.427084802218883,-0.63064,-0.461253773555356,0.00019880319251824,0.995387317123637,11,3,0.308078311831761,-0.3942,0.12659364,0,1,2.33604640227012,0.912824944567413,31622,2,0.375
8,-3.4,-1.12908596723081,-0.425988,-0.529723353016897,-15.5758451245742,0.00143134517689026,0.967358336547714,46,1,5.16781156769355,-0.04568,0.3356116624,0,1,1.48622771726681,0.979151097469789,3162,1,0.3125
8,-1.12908596723081,-0.8,-0.52971470590897,-0.63726,-14.2312156041807,0.000238272717496743,0.969652265110021,7,2,0.119863564109366,-0.3268,0.08892324,0,0.0231942598020969,1.51787371847649,1,3162,1,0.3125
8,-3.4,-2.07889701661097,-0.433692,-0.47678637931815,-15.6432677570715,7.90566013600951e-05,0.982187653597204,27,1,1.74717021824821,-0.03262,0.3509140644,0,1,1.74927886758528,0.796206480336516,3162,2,0.3125
8,-2.07889701661097,-1.03646980238157,-0.476757170569856,-0.5489348308831,-15.2996421235066,0.000102178611298544,0.9890837779403,21,2,1.09186411161436,-0.06924,0.3088691776,0,0.624932877295211,1.96192763841791,0.892996267551092,3162,2,0.3125
8,-1.03646980238157,-0.8,-0.548957958256897,-0.6426,-14.4893341850214,2.53291145279564e-05,0.99364693376242,5,3,0.0646867994201969,-0.396,0.052441,1,0.0370237534640756,2.19701661665193,1,3162,2,0.3125
9,-2.85,-1.22724182305183,-0.322168,-0.340862174198443,-2.47310133930822,0.00040595580393525,0.709777138735564,33,1,2.6336935730011,-0.01152,0.0568727104,0,1,0.537268380561474,0.23047022232271,3162,1,0.125
9,-1.22724182305183,-0.8,-0.340858094371801,-0.5156,-0.146508381029368,0.00011761110138004,0.995335377578476,9,2,0.213070308947228,-0.409,0.025281,1,0.0809017082061044,2.33118350451877,1,3162,1,0.125
9,-2.85,-1.99444355110913,-0.326894755,-0.326506075705269,-3.72848387090951,6.94284812700867e-05,0.00358795116052255,18,1,0.731976988310351,0.0004543,1000000.06227306,0,1,0.00156102951684333,0.000669629616809415,3162,2,0.125
9,-1.99444355110913,-1.21206917957322,-0.326585467831963,-0.347068028878773,-0.966642301386669,9.07701402389244e-06,0.981438737647727,15,2,0.612529192543245,-0.02618,0.0500953924,0,0.836814821128692,1.73139249072581,0.742709652573328,3162,2,0.125
9,-1.21206917957322,-0.8,-0.347063705554553,-0.5156,-0.146508381029368,0.00011761110138004,0.995335377578476,9,3,0.198205491299549,-0.409,0.025281,0,0.270781041569454,2.33118350451877,1,3162,2,0.125
10,-1.6,-1.28204593376088,-0.30496,-0.45977183485183,-0.269818685162244,3.06631286226199e-05,0.99815578046103,7,1,0.125061492448183,-0.4869,0.06922161,0,0.492068248393925,2.73418738106536,0.892080578429935,10000,1,0.375
10,-1.28204593376088,-0.8,-0.45953753508242,-0.60714,-0.410181569580841,1.66691115375072e-05,0.999138918256606,10,2,0.25415476990514,-0.3062,0.19695844,0,1,3.06495561855807,1,10000,1,0.375
10,-1.6,-1.45849084450074,-0.30712,-0.37034629067707,-0.551223655569505,2.04160459392807e-06,0.997963474719683,3,1,0.0240224049228953,-0.4468,0.09193024,0,0.0821489920239593,2.69111019444904,0.892065922697174,10000,2,0.375
10,-1.45849084450074,-1.31658692063645,-0.369913809889196,-0.447563637027736,-0.054796079413132,2.88336128868e-06,0.998072476949275,3,2,0.0261662192627279,-0.5472,0.04112784,1,0.0894801558965618,2.71500041963612,0.899985202932864,10000,2,0.375
10,-1.31658692063645,-0.8,-0.44771634806302,-0.6076,-0.379317026090564,2.53685745329906e-05,0.999037760305203,11,3,0.292424828729353,-0.3095,0.19404025,0,1,3.01671673132903,1,10000,2,0.375
11,-2.2,-1.5904564025835,-0.2626,0.376201690092494,-12.4170889093042,0.401770425391815,0.554431470954181,13,1,0.779610996416476,1.048,1000000.178929,0,0.382504039763965,0.351085491407959,0.378064044719084,10000,1,0.3125
11,-1.5904564025835,-0.8,0.375046429485582,-0.8138,-14.3100762855533,0.256954300945897,0.882141816382267,16,2,2.03817715728586,-1.504,1000000.772641,0,1,0.928640256358757,1,10000,1,0.3125
11,-2.2,-1.80835168501996,-0.0825400000000001,-0.183115287286875,-12.134272986751,8.54391979683934e-05,0.98741156437111,8,1,0.163503791039545,-0.2568,0.13557124,1,0.058358192413584,1.90002823652862,0,10000,2,0.3125
11,-1.80835168501996,-1.74410513038803,-0.177050984336685,0.584913153597928,-12.7896448354185,0,1,2,2,0.584716967280509,11.86,1000126.225225,0,0.208698679505176,Inf,NA,10000,2,0.3125
11,-1.74410513038803,-0.8,0.579369910888081,-0.8028,-14.0910475171033,0.261297872130688,0.921052175919506,19,3,2.80172815978937,-1.464,1000000.703921,0,1,1.10265983529289,0,10000,2,0.3125
12,-2.9,-1.38203715008957,-0.387829,-0.459158074317291,-2.30614644963499,0.000816664828816898,0.943716166388618,31,1,2.30929905055115,-0.04699,0.3340955601,0,1,1.24961632951079,0.694661467196961,31622,1,0.3125
12,-1.38203715008957,-0.8,-0.459119179556196,-0.67878,-12.9739519004803,0.000822323715478306,0.984110337963179,12,2,0.387018120122435,-0.3774,0.06130576,0,0.167591165825867,1.79888533986654,1,31622,1,0.3125
12,-2.9,-1.52836197269479,-0.390466,-0.447334112612074,-1.15256041331009,0.000196239211742929,0.975613393600552,28,1,1.88462486018178,-0.04146,0.3405189316,0,1,1.61284863119657,0.553774661761403,31622,2,0.3125
12,-1.52836197269479,-1.12691471353784,-0.447306892899311,-0.539920775586821,-16.5826147852634,4.9415425979228e-05,0.991223910136365,8,2,0.169737233151087,-0.2307,0.15547249,0,0.0900642014956308,2.05669893840955,0.706171513515067,31622,2,0.3125
12,-1.12691471353784,-0.8,-0.540323827085085,-0.68992,-8.8921932699513,1.79488266951949e-05,0.998776690793181,7,3,0.129252244878317,-0.4576,0.02802276,1,0.0685824789904608,2.91246375568457,1,31622,2,0.3125
13,-1.55,-1.45128261607855,-0.34347,-0.375118793285216,-0.33080999644517,0,1,2,1,0.0107467680047048,-0.3206,0.18438436,0,0.0221023392644411,Inf,NA,31622,1,0.375
13,-1.45128261607855,-0.8,-0.375184399349954,-0.6243,-0.400784034735853,4.99736881295278e-05,0.999399456186072,14,2,0.486227628493356,-0.3825,0.13505625,0,1,3.22145530224459,0,31622,1,0.375
13,-1.55,-1.43613008788834,-0.343535,-0.379324313376695,-0.330942154093618,1.24334123816693e-07,0.999748201179529,3,1,0.0142472318362929,-0.3143,0.18983449,0,0.0490460383562049,3.59894630863716,1,31622,2,0.375
13,-1.43613008788834,-0.934116799790307,-0.379303974662026,-0.575440566321927,-0.378021029443602,1.16684892354789e-05,0.999629468148872,10,2,0.290486904014959,-0.3907,0.12909649,1,1,3.43117445387998,0.953383062605147,31622,2,0.375
13,-0.934116799790307,-0.8,-0.575506164069723,-0.6201,-0.499853240825135,2.69308055575153e-07,0.999513040730377,3,3,0.0199759261889699,-0.3325,0.17430625,0,0.0687670456494699,3.31250736264112,0.920410330849169,31622,2,0.375
14,-1.55,-1.30291837770714,-0.331927,-0.334807971715935,-0.33981659410583,1.29641642587041e-07,0.963259897147036,5,1,0.0610576280729014,-0.01166,0.0568059556,0,0.207315339874336,1.43485963223238,0.538608659554352,3162,1,0.125
14,-1.30291837770714,-0.8,-0.334766597839756,-0.5387,-0.373782738434394,9.82340639075526e-05,0.997832353009033,11,2,0.294515727152229,-0.4055,0.02418025,0,1,2.66401144277849,1,3162,1,0.125
14,-1.55,-1.29697834480482,-0.3316435,-0.335750041463818,-0.29518703707795,1.33429277104905e-06,0.89594062076256,6,1,0.0640368216805047,-0.01623,0.0546484129,0,0.300354574084324,0.982718769200682,0,3162,2,0.125
14,-1.29697834480482,-0.870263317063054,-0.335729152257689,-0.512133144726134,-0.322028208713742,8.16217268992602e-05,0.995471532421094,8,2,0.213204083459459,-0.4134,0.02669956,0,1,2.34404873719639,0,3162,2,0.125
14,-0.870263317063054,-0.8,-0.512152604461933,-0.53574,-0.731672600564926,0,1,2,3,0.00549329895297247,-0.3357,0.00734449,1,0.0257654490656931,Inf,NA,3162,2,0.125
15,-1.6,-1.03515943386608,-0.538528,-0.562206116532334,-0.218656456110756,1.53038016559642e-06,0.997569346896099,12,1,0.319605518353003,-0.04192,0.5013772864,0,1,2.61427701804346,0.829390648543672,3162,1,0.375
15,-1.03515943386608,-0.8,-0.56228659323494,-0.62926,-0.644341716502745,1.42979135540873e-06,0.999295380671204,5,2,0.0597853965499344,-0.2848,0.21641104,1,0.187059963351138,3.15204544762336,1,3162,1,0.375
15,-1.6,-1.30014806511578,-0.539008,-0.550513318741507,-0.32010277883253,3.97682560955933e-08,0.999382840588253,6,1,0.0900435552131519,-0.03837,0.5064172569,0,1,3.20960264358431,0.876951022681213,3162,2,0.375
15,-1.30014806511578,-1.03258462798049,-0.550569117933418,-0.563005466491467,-0.117210133388981,2.06843984967013e-08,0.999781201950892,6,2,0.0717448556571086,-0.04648,0.4949403904,0,0.796779463974668,3.65995655466731,1,3162,2,0.375
15,-1.03258462798049,-0.8,-0.563019897951156,-0.62926,-0.644341716502745,1.42979135540873e-06,0.999295380671204,5,3,0.0584833602922649,-0.2848,0.21641104,0,0.649500790521017,3.15204544762336,0.861224826180996,3162,2,0.375
16,-2.8,-1.41372175248936,-0.374768,-0.433255079262474,-17.3467743117779,8.83015736220196e-05,0.989255174389557,28,1,1.92518811796183,-0.04219,0.3396674961,0,1,1.9688006287567,0.722453862910739,10000,1,0.3125
16,-1.41372175248936,-0.8,-0.433667220603119,-0.6856,-16.3705642715267,0.000144666141948261,0.998117034300608,13,2,0.440124514813246,-0.4105,0.04601025,1,0.228613770626841,2.72515759113596,1,10000,1,0.3125
16,-2.8,-2.13360057422111,-0.3776,-0.399924380763593,-18.1773887510463,1.99473486035503e-06,0.996883839537348,14,1,0.444586572654911,-0.0335,0.34987225,0,0.835951543730014,2.50638018699112,0.919719356834099,10000,2,0.3125
16,-2.13360057422111,-1.40526250288532,-0.399903818961638,-0.436735875229089,-16.5161598725095,3.39869994438215e-06,0.99766845070201,14,2,0.531832946526023,-0.05057,0.3299698249,0,1,2.63235539744365,0.965946118494517,10000,2,0.3125
16,-1.40526250288532,-0.8,-0.437139742565575,-0.6856,-16.3705642715267,0.000144666141948261,0.998117034300608,13,3,0.428075196923388,-0.4105,0.04601025,0,0.804905374365411,2.72515759113596,1,10000,2,0.3125
17,-2.7,-1.35941518286528,-0.33571581,-0.336452729473979,-1.96984548823975,0.000288416645344044,0.00427231588477456,27,1,1.79716819498245,-0.0005497,0.06222545217009,0,1,0.00185941805869828,0.000896653052564778,3162,1,0.125
17,-1.35941518286528,-0.8,-0.336506309998369,-0.48794,-0.384286045072794,0.000222947673574821,0.991561445156394,12,2,0.335877509287702,-0.2707,0.00042849,1,0.186892640447035,2.07373192270926,1,3162,1,0.125
17,-2.7,-2.24902384091347,-0.329134,-0.34112094630852,-2.76854841085619,1.5660749600987e-06,0.98936923243,10,1,0.203523182946245,-0.02658,0.0499164964,0,0.265838528123963,1.97343537711538,0.951634758333256,3162,2,0.125
17,-2.24902384091347,-1.37408633538514,-0.341089912165452,-0.332496275986153,-1.50002023964185,2.78835178637482e-05,0.779198542243396,17,2,0.765589489162911,0.009822,1000000.05768547,0,1,0.655998063671285,0.316336965490817,3162,2,0.125
17,-1.37408633538514,-0.8,-0.332534829011242,-0.48794,-0.384286045072794,0.000222947673574821,0.991561445156394,12,3,0.353725887645986,-0.2707,0.00042849,0,0.462030752319689,2.07373192270926,1,3162,2,0.125
18,-2.95,-2.83652236026371,2.41249999999998,-0.146420776053226,-11.6789670309327,0.757448597233057,0.770514393120865,3,1,6.56095271283686,-22.55,1000480.705625,0,1,0.639244547812944,0.875882513412599,31622,1,0.3125
18,-2.83652236026371,-0.8,-0.135940038878668,-0.57868,-14.1847503998732,0.155205297206816,0.813717997247621,41,2,4.34344199702781,-0.2174,0.16613776,0,0.662013915834149,0.729829101533641,1,31622,1,0.3125
18,-2.95,-2.83229272267133,2.41249999999998,-0.24179910376143,-11.6789670309327,0.757448597233057,0.770514393120865,3,1,7.05915873536475,-22.55,1000480.705625,0,1,0.639244547812944,0.246538198721589,31622,2,0.3125
18,-2.83229272267133,-1.66515998496741,-0.231501243048212,-0.2852360342921,-15.8805099404293,4.89629578339152e-05,0.990953588841861,23,2,1.36508625521027,-0.04604,0.3351946816,0,0.193378036446681,2.04352367751725,0.788128186972732,31622,2,0.3125
18,-1.66515998496741,-0.8,-0.285544939099891,-0.69416,-12.0179465424959,0.000691774962906737,0.997446607168442,18,3,0.915468067583214,-0.4723,0.02331729,1,0.129685151149376,2.59288236519822,1,31622,2,0.3125
19,-2.2,-1.72245393153291,0.2862,-0.246741412409277,-1.37362179547683,0.000544247742687843,0.997884590578104,10,1,0.512076796569173,-1.116,1000000.133956,0,0.50510986548389,2.67460556565911,1,10000,1,0.375
19,-1.72245393153291,-0.8,-0.246426404954354,-0.65,-0.474551930892413,0.00143859498215355,0.994753638381878,19,2,1.01379290241858,-0.4375,0.09765625,0,1,2.28014177791985,0.852515154831044,10000,1,0.375
19,-2.2,-1.87734737532789,0.2926,-0.0858715287403879,-1.57735961956056,3.68867191260923e-05,0.999618563418941,7,1,0.247345414274889,-1.173,1000000.178929,0,0.273906633825462,3.41857765898167,1,10000,2,0.375
19,-1.87734737532789,-1.67210248763832,-0.0859355432154012,-0.271907935950915,-1.37671456435694,2.36123459455547e-05,0.997560199677592,4,2,0.0767111947824737,-0.9061,0.02436721,1,0.0849488364326222,2.61264571563866,0.764249338836702,10000,2,0.375
19,-1.67210248763832,-0.8,-0.271614043350133,-0.64906,-0.344684947076248,0.00112072424432153,0.995049207807696,18,3,0.903028199136286,-0.4328,0.10061584,0,1,2.3053253026384,0.674352181698019,10000,2,0.375
20,-2.2,-0.97207688154542,-0.479856,-0.544960483740462,-2.74938581693172,0.000768784841054104,0.92240202248505,25,1,1.51203377863833,-0.05302,0.4857811204,0,1,1.11014959788541,0.561702030792485,3162,1,0.375
20,-0.97207688154542,-0.8,-0.544998932296917,-0.5832,-0.202142070353342,6.59163764627516e-06,0.989441627838204,4,2,0.0310697747360519,-0.222,0.278784,1,0.0205483337574852,1.97640303404127,1,3162,1,0.375
20,-2.2,-1.67621854255524,-0.470114,-0.517322422759496,-4.82547392313402,3.65152817390727e-06,0.998366345680652,11,1,0.276575650342395,-0.09013,0.4354284169,0,0.668194272330133,2.7868398346347,1,3162,2,0.375
20,-1.67621854255524,-1.03305866494691,-0.517343676767289,-0.533480558096482,-1.16448084135563,2.20252304819777e-05,0.928713650836863,13,2,0.413915027104196,-0.02509,0.5254945081,0,1,1.14699362653969,0.411575007750685,3162,2,0.375
20,-1.03305866494691,-0.8,-0.533424621696202,-0.5826,-0.264949922521783,9.5720526336678e-06,0.991503725209787,5,3,0.0567345591381576,-0.211,0.290521,0,0.137068130952094,2.0707714498945,0.743053628041003,3162,2,0.375
21,-1.65,-1.33735941569419,-0.336715,-0.459551485573754,-0.195263739755984,5.45452559270749e-05,0.994978547680015,7,1,0.112832937143191,-0.3929,0.02042041,0,0.38116856190219,2.29917065669261,1,31622,1,0.125
21,-1.33735941569419,-0.8,-0.459494796670902,-0.54472,-0.455313241912745,5.97900977425689e-05,0.991435480438152,11,2,0.296018476917685,-0.1586,0.00835396,0,1,2.06729699434358,0.899148998933997,31622,1,0.125
21,-1.65,-1.41240715374945,-0.333915,-0.434868200371861,-0.221908422852615,2.92342232406147e-06,0.999353425774985,5,1,0.0666419092547606,-0.4249,0.03059001,0,0.588357019661429,3.18938161206094,1,31622,2,0.125
21,-1.41240715374945,-1.13342026422664,-0.435082833328871,-0.496180962134365,-0.458972451112559,1.00173055792615e-05,0.995251738966431,6,2,0.0815666658691399,-0.219,0.000961,1,0.720122231958091,2.32346541391243,0.72850028517316,31622,2,0.125
21,-1.13342026422664,-0.8,-0.496268055695259,-0.54208,-0.358845002627665,1.58648290363618e-06,0.998801048056739,7,3,0.113267806837946,-0.1374,0.01267876,0,1,2.92119822406932,0.915913672112028,31622,2,0.125
22,-3.4,-1.37073420696625,-0.47952,-0.577330611224227,-0.518159937334978,0.000883172041960997,0.974195465018643,41,1,4.12748657444495,-0.0482,0.33269824,0,1,1.58830396286221,0.779492084384619,10000,1,0.3125
22,-1.37073420696625,-0.8,-0.577447678769089,-0.71762,-9.39634983955832,0.000199788999253394,0.990829647557388,12,2,0.345385814640657,-0.2456,0.14394436,0,0.0836794519887937,2.03761397284248,1,10000,1,0.3125
22,-3.4,-2.22549383193045,-0.485928,-0.528304182543949,-0.527150804829209,4.97894759333691e-05,0.986866347600201,24,1,1.38126047968042,-0.03608,0.3468267664,0,1,1.881614482098,0.618044025793184,10000,2,0.3125
22,-2.22549383193045,-1.27666912126188,-0.528215726209742,-0.594548061732582,-0.463473905536265,7.4599752093503e-05,0.989404596987798,19,2,0.904668310311214,-0.06991,0.3081249081,0,0.65495851334321,1.97488251959059,0.64867928817992,10000,2,0.3125
22,-1.27666912126188,-0.8,-0.594604018162612,-0.72054,-11.2543131984344,1.30140534164554e-05,0.999097321170205,10,3,0.243073322685918,-0.2642,0.13017664,1,0.175979350934704,3.04446674277479,1,10000,2,0.3125
23,-2.85,-1.33019173962849,-0.4100055,-0.484126548858319,-13.3177388982786,0.000716604459958082,0.953663756609637,31,1,2.31531107817734,-0.04877,0.3320410129,0,1,1.33407917859456,0.45110158762916,3162,1,0.3125
23,-1.33019173962849,-0.8,-0.483888172937985,-0.73504,-13.4770451751648,6.81468255419213e-05,0.998896889064165,11,2,0.344180521006871,-0.4737,0.02289169,0,0.148654115747512,2.95738080995466,1,3162,1,0.3125
23,-2.85,-1.75882746808369,-0.414839,-0.455714323045585,-13.461192443463,1.5754939897099e-05,0.994954354435539,22,1,1.19232828644274,-0.03746,0.3452032516,0,1,2.29708326012147,0.777171529607016,3162,2,0.3125
23,-1.75882746808369,-1.29050157865946,-0.455761557037798,-0.501437381033343,-12.9409680241941,7.46648992778249e-06,0.996208503209289,10,2,0.221415419602667,-0.09753,0.2782246009,0,0.185700047646483,2.42118930728309,0.819160293436576,3162,2,0.3125
23,-1.29050157865946,-0.8,-0.501011195242914,-0.73552,-13.5541488775323,5.22638372690052e-05,0.998892602894596,10,3,0.295586178176017,-0.4781,0.02157961,1,0.247906706178954,2.95569661601347,1,3162,2,0.3125
24,-1.5,-1.18468599541616,-0.2648,-0.459285678027315,-0.319864253069304,0.000195654831415034,0.992706102291423,7,1,0.137247600444445,-0.6168,0.13454224,0,0.891610253923159,2.13704033163261,1,3162,1,0.125
24,-1.18468599541616,-0.8,-0.459670457919061,-0.5368,-0.422689158233705,5.71419772753049e-05,0.986643198080168,8,2,0.153932281330934,-0.2005,0.00245025,1,1,1.87429751452759,0.877052944104105,3162,1,0.125
24,-1.5,-1.26810725422445,-0.2619,-0.416201433039049,-0.287157187543837,7.66899178523477e-05,0.993119477571826,5,1,0.0775831777812264,-0.6654,0.17255716,0,0.922912412481069,2.16237858515703,0.84050590495817,3162,2,0.125
24,-1.26810725422445,-1.08552368611708,-0.415793833292942,-0.484171379549154,-0.458214647963187,1.17323272771595e-05,0.993353531627733,4,2,0.0380122481748403,-0.3745,0.01550025,0,0.452185340561806,2.17740905753161,0.846348175535518,3162,2,0.125
24,-1.08552368611708,-0.8,-0.484205069400335,-0.5346,-0.391986417963806,3.6566977413775e-06,0.997325212774164,6,3,0.0840634243640295,-0.1765,0.00540225,0,1,2.57271075955694,1,3162,2,0.125
25,-1.9,-1.34799951994073,-0.21927,-0.471368619243069,-17.4391018420791,0.000161099562331535,0.997860324010314,12,1,0.368258243809927,-0.4567,0.02832489,0,1,2.66965198671859,0.928402240886728,31622,1,0.3125
